qid,uid,label
8a2b827748f53067357957a0aa6a0ca3,108cb6bdd39e7ba827fa5aaa67c81f46,0.5068031
450342e21733fd80191fd3bf8d355285,7024dbb5387d505bc4d76aedd19b90ed,0.16505112
54a97544ce6e686a392de7a13056e0e4,4d8a070cd5173a85c4d14c07111b9328,0.22218002
b2739a870bc71589827e8ab89c18208e,edcc6438cebcb25ac45645020a7abdab,0.19628832
28cf1f8ed243c7d2d307ec7133e5ca77,298590765c185e8fbd1774d7911be72a,0.59862602
9e5011cca801ac899f9b9974b5424238,98f9141f5d31813b983821b43cc81b44,0.41057479
90e4c2ef7a6d121489e70ab159543d4d,d530ab3204107cf49e7a49d40394deab,0.13410449
6c3b742ea2a389aeb3ae092a9e7ba2e1,1bd26d72889de799d32dee294aab33b8,0.18492554
7bcff1c16eefa9618a6470ce386c61a3,50a84e144de211a6989516312a29aed4,0.04970412
ff060a84e6c21c72ec4eb4191a18ad32,776280ac1838370c59a7f0ed4dfbcc02,0.34662381
c9afd91ccbebd797e609530a73794a6e,8c918c713047b335ac9645e24bbbb831,0.19502632
3310c0185351d6da012b81859e2c3947,d42dd42a12d9f161dc59ec5d1247dd72,0.06769174
fe8b3ee57ace71fca9168b9d7bec2163,2ef3ad290525215c26fc866d7d17eca4,0.17793854
8cc470e1c655b5bbf6e8684509b44205,491477fe1b36d3ed6ca88ab8775b38a7,0.0289583
697ff1d5a5412fe403f52e0234c459f7,03cca197c1358cd9f9fe519af5a66149,0.24020046
3a29197b9c40d47af3cd985027caf586,f54aa33591a0be24901259d7c6ec6c6a,0.13573445
0d07475c5595733204e39e93791aa778,c947ca7273b611a9ddd770178c62cfb4,0.36606592
c9fa1ba1da7355e33f6ad4fad963e0d9,887fe7211b9dc91aff543a60a20e0bc0,0.70424241
2b95aa619aa6db6194aaf8ec9fbba8cd,bc34f6e06fcabbb762e1ca867d011b3a,0.08929209
d31fdb452eddf9dc9ec3d68297473794,dfe7424f3f1ca6808318d2612e4e97cc,0.09869074
4c6dbb8183c11c318c21d0a1e8712b38,6ca74990c52eebf69c21ac572487468b,0.78551024
1fa30f73551ea9c3423b6c620e510ebf,faea53299af2a13c1fcfe84f1fd5cb5e,0.04445022
eab868cc0a6f346039abe08b4479c669,5b7437e5f2c246cea9f9cf5344ca0573,0.11308949
d30e159f20e3616ec0e465513a45914c,63ce436752ee85ad2efd9aeab3a281e9,0.18465944
d9b21b020c31c1cd41d6704ab427e013,8d9e8ea0afc6a3e986e1365923eb71f1,0.31073302
4484b111cef5086fba022b00e2561ba1,082776b3c93687e36fcc6ab3a54fef9e,0.17772336
dd6afafb8b64ce3539cfdb318c82648a,0b7b4d725065d6ff382d59a6e4f1ef1b,0.13512535
4642f902fae6e6e45d5972acb143765e,60d54f3c77e59f89f1a78786d63c32e1,0.09916157
f18ae73279e854ce6a3c993b012ce690,bed6936cd49d6ed000411f379e2b23ae,0.16021766
9d83e676bc4905696d472c1cbbc44e8b,cde3d5631d99a1349b3bfcdcb820fa1f,0.13505857
33647a796bcfacbc82ec4e2044e58a36,c8ac51bf44091b12da54a170eb9e6e8b,0.16616765
93625e9b0f34648837c742220ff228ab,75397ec37e4d05942d2398532efe4b70,0.07087699
2d2ba55b6263b3bbf4325f9b5563ccf9,a759414586a29ad69d17702626cfa617,0.14546114
5b12b2da47518557957b4aac7a5f3b8f,262e85eab15cdeffcb749ee9817c38c7,0.66214162
580525f7480ddeeab986628a117a5317,1dc80b75a575ecf06018927a864a0c97,0.10380515
2dfb23fbb44c68c027928ac5fa57ad40,0bda736882c51fc2a03428a6e4d127c5,0.16938113
5bdcc41128f0b0372a574923b19440ba,1b6ba393c2249a417aefcd52dfefca2c,0.25758839
96ba046148fec091ea240c8903f541bf,c30cb72dc4cd5b28cdce17cf0ab649f1,0.07901078
3dab70223f583045327071e1a54ed6b6,6c2fe004ab1ec43274f23903f7da435f,0.16353108
cfe02a046372730eb227bc78c7a8fc55,526a8f662700f88f95387fde7614710d,0.15974697
25ec591d6ce94948b1fe4bfae6b1eb48,85ac4e9e601099c776881aa806e2b587,0.10522171
37a0e4edbb24efa542170748145249ce,019562c7907cadb121a9b76d5400342e,0.29418239
cebc3350031414e49e751d760ed6c602,8e0f80a99c6fcee668b43baac446e70b,0.19241178
b4134ad16d4dd064cfba245bf5bdf793,0aaac5810acbf5ee95d1922298d8cb7d,0.15326472
9255ebde1cfffa535cfea1e98caf3f27,507d29dbd4ce46357836aeb324740ee4,0.0649446
bb2b6d7e405e093596b747af00a1feb5,5148394e97d5669496c04b60efac617e,0.33363321
1ff41e1314f6f32e982922e74a7ccc66,a0baea31c0d4fb1f75f94b0501370e56,0.13533524
86e6ff5013e280775afd1f3368f00918,ea62149bda3a48e4a50266f445b33bb8,0.10303281
956a14ae0dc73cb5a0075fa41c84a3c8,184c5a19065b935142e6218fc61453fe,0.17118812
d757988e4c290dc053b45f70c0ae8a46,80ffc3e4d332c10a659aadeeaff9d4e4,0.67998528
f002566648b66b7077c61357e1a1ca96,cd0f0c2e5c836308aefb096cc7ead763,0.29710296
129d8e63f9ab433918dcb04d9cecd7f5,1b509e0d039398459cd4e3c49949e1c5,0.34814838
a392c8638193dce716bf81cc4af52ab5,9990f57bbd6e6fec599e21b3332dba45,0.85603094
a3159c243c3af51abd654cc28e21faaa,792d1aa5144e21ae9789e1bcc76117d7,0.09022237
5ad453c159eaecead2c5a2115d1c8a6e,7643a3d72ad2221b129effa128294b71,0.37720889
ee00093321ad9a7ca59e74c624480a4c,708dbf957e74879e078f2053fa153949,0.22199164
04c69f29fc00716eded34bb55f4f5b62,a39a74a7f716ebe3a803c8133aeddbd3,0.09464812
090215c0ad86e80ea50cb423bdfcf4fa,b86530064a4c52dc050208100a81a3c7,0.18683587
e531b54b88a79fb53f8f95f1ede21a4e,885ca758e19453925f4ee9541823aafe,0.18499841
d4147e2aa4bcc76573f21919b5837c1b,58a8690b69f11d757c224aa342d06221,0.11572697
e531b54b88a79fb53f8f95f1ede21a4e,de6c06f5ddb06e061ba2f1885b5bea3d,0.11874934
dd62db97d08f94180dd270be238d8c4d,48bf1dd872deda19a2f0611713d68c1d,0.09350111
5b37fd548a6277856ba52e255294de70,aeb13c8dc47ba397a2227ee74b70fb3b,0.10244596
2807ba12967f8160fbe8df148e648935,ffa7873833f6c4a0b3ffd939b1cb3044,0.54593444
4ea2583c02711eba98241b6641a52d89,ad8e74b6e0e5a3f3b5dc3acdfe721e83,0.05905802
b401ec9012615c4d236dd727b6732b79,db73b9e7230ce3b99033c54cb2d65a7d,0.1094576
d3b63d3e7efcc4c942751c4eddce3638,94468f40d643750ddec55b3d28d69066,0.07701434
caf2a1c7ccc066b500fb45c792010e7d,7c9bf7ee7bc08ec6409a349d6222d81c,0.47703221
400d208277095f149bbbd2f5dc45b501,dc11c7428b24674f866813ed10ca79cc,0.66709179
d95cb0f9bf6c12bd40d7884739d042fa,897776a72d80912c6163e73cd14789d5,0.09774525
3cccc048bf4ace67eb226a97298b2995,8f7e9383f89fcda502730c24a5ca8298,0.184431
0167e1f2858b8cae92088c57fd521931,114cbbb01016f0d0428705b13589e236,0.00942024
14e517a94f93239992fc28aba1065e63,87fdef8fd8672c31f41cd0b3d74b1b66,0.21788174
25d769e0ee4a62e21950f36dc1bedf6f,26753797e34a672f95b18ef2f7165cb7,0.0815838
9255ebde1cfffa535cfea1e98caf3f27,643c6f48ac123adcc1f4596b4022b29b,0.13058129
374a3aee598db2d4d35357f0d71eea36,91abe4dcba084c29004b6f613cc415fb,0.12731417
8b06a98b807badef4254df31d2bf547f,3dd9180e5e82aedf9be17eb6196c62e3,0.22600336
ab137e7bd13c10ef6e39f749f884a7c1,268487c1fbdafde0b4fc8d98f9310723,0.12731948
7d5583430a06ff2c77e3779f7744e4eb,1dc08eb7215102d2b802cb51ab5a23f7,0.1476474
1f7a46bc2fe6fff05714bad9af2ad4e3,ac478a4bdaf2e1af98d9821dba48c912,0.18100309
2daf2d952579496e13c9db619c7f45aa,a144c4dcb620ffcfbd863039dc727645,0.10224257
89c13a14e27fe5759270fdfd83b551a5,deb56e868ed344a92b6242b6bebeec1b,0.17484017
80a476147225d43abe28674ccc93a8da,7e9537ebbc62abdb4bf1775c412a147c,0.89659458
2e8e3d54ec4b557a03b90479ee08ec03,e98e872831dfe51ed0c78bd0a4bdfd87,0.12995283
4642f902fae6e6e45d5972acb143765e,b0ae292cff3ddeb764ef616f51ecfffe,0.11583632
13daca2afa5e74154e7cb323b4a2cb9a,396706231dc5de428925a38b4da496c0,0.26459113
1d3d5b662e0b13b3b0f43f594bb2e05f,1b73810e91388c82b767522543045f0c,0.00228654
c181c60fca4f4a3ccde9fc53312cb42b,89db1e5ad3d58ad154c743a0bec165c5,0.26065212
3db99f4735e476a5ce36aaa8f26057fa,6f0d5daad2536e55873971a0b7b50aec,0.16501236
1a302d0a846fa34b9ea1348020ae5915,317fffec244d65c0fb3f1ad0d39d8fa8,0.13614339
28b34a191b1208c939f1cc9eee3e0253,31fb9550144da70794892d46ce3af55b,0.16836627
2c3c2cf88b7c86780dfc1830f3af7cf8,ee704b87edfaaf79f1c2df34f4370c87,0.33073565
c33433fd771205fcc2d8ec7fdd7a6d93,03d30e9a892568d38cceca893fe6b887,0.50725859
1cc08427a7fc64cf56d77f33a0017e6a,d2a7bb88b01ff970795f04552fe113ad,0.10482969
cd6550412023768008c6576f8dabe12b,4fa704f48cb7e5d34fa4e05fe7ad10d3,0.01776331
6ef1e968b3532ad782599c728c672419,fbc3a888ca8a52bdeff95882df8e614c,0.56963933
f5a1e645468b6857c20f0e799735f4b7,922a20a73386db93d76c3f0ec0a79f9f,0.62237942
461900e4562b25f3157c02b14e0fcc33,ecd825eb12d4051957ebe283062a96c2,0.05349131
1ff41e1314f6f32e982922e74a7ccc66,e25751ec29c57c1f981885ce00f3e511,0.13207619
28e304bc19a26ba88c5048594f6c1734,882a1608ab60942b0600473b9675b04c,0.26375592
e3da21879826cbd0bda78a3cbd62e52f,f308ed0b978a65ca4a8cd199a05b9ffd,0.20279178
b3efffd3eea638b0ce448782ecf0c836,3e1ce453762528c5446d470fe1cd3310,0.27841729
2a0cf109de60d800d2af24167996c691,26983414b6b340945278bd86659f8772,0.1204097
e48f5814bee1c3d6c04b1e96c7d8d262,80038ff60f4b28a1601cb27927266c7b,0.32615513
5feefd15efc03991894c4f8aef4fcba6,05babd86c68479cb27a04beb6b661a29,0.43496427
1b304db09c396065b6169ddd73b8df4a,e3c2ed2a575da71f3fb46444c536d2c7,0.08113164
46425d6efed40062f6b034b119c363d6,4e57f7b09f1338026be55d818996fd0a,0.19033003
a58f4aef2fb4641d2a5e3f6f7d02f27b,13a1745250d44322ad9f6cedbbc55832,0.31030974
5fafd5aa538a54abfdbe350ffc19b8f7,6efb7a9cda8546337d147667e3346b31,0.0667822
5e477d9a9c6f4256386b251a85b5923b,a57f772ff8abafb556ff2a0ac42313da,0.12325199
317ebdf261dcc2cb38d74a19a9ab93bf,9e1d6de9717ec087fabd0dd075fb516a,0.17183241
0bf1d1d2188fb104cfcf0821ff8ddf3c,ff7e43a054aec5208e866bd47a833547,0.13770708
8e9f3131877d1e0373f3eaaacd3c7073,75d08bdb544d66072c8e1a9a1780eda6,0.27628458
6b9c00baa40c91747c88702cef811026,3ad87b6b5a82c4d2b49c90f3e3c01cec,0.10353449
d2075e03d0c7d59bcf4fbca63f3a8fae,1ccccbd6f994ac06a846d7571df309c1,0.36120012
2b95aa619aa6db6194aaf8ec9fbba8cd,601c76230a24416a90950960923670ce,0.07255871
863be70c7fa00ec9a856b8cd08a139ef,91e4d880961be547bd3a877f367b8eb8,0.43620279
a3159c243c3af51abd654cc28e21faaa,982fcfdcd55111043c35e1532a2c8e9c,0.15713951
238fd8c5c8d727421ff682c05bc7189f,6403fbc6423416db0a11c3cbf91e30f3,0.4352383
8cc470e1c655b5bbf6e8684509b44205,01f752d60db6a6546887385a84150f8b,0.09000105
87f11d68d5aee12a2446ef49791171bf,5d83d28a92cbb46e76b4fcc4b73a8472,0.25554436
95b0405206d15ae55b8155d115e23edd,19bd704c0b529c368a5747a46b497502,0.3146089
37022b471b1fcfcb7690ce640437f4a8,74c79464bd8787ff0668a2227f479e52,0.34016275
b4e86952b16466765e8e5eb8a4a1648c,ff80541a3f028cb455abd6b79da4019f,0.07502782
a96c0d1b98dc82245eca78bc4d7b7d95,6b9cca29ba8610b9c1db0a6af1db965b,0.08629359
3c1b57ed123a88979b1f7b4525782935,39925db06b2212e8ff61d670831c2f9f,0.14731273
d6e8c88dc1b4a5f510d9b88935fa5d53,fda33bfe66efdaf619a982db5d3e99dc,0.28733253
bc4d4a13638839a16216617465a39ff3,03d30e9a892568d38cceca893fe6b887,0.06556506
db6af672232237511b3c27f0024102b5,2e28ae315b4b10b259aeed55a7f5b651,0.06780079
04c1cc7dff8e4402eafe8cc786bfc220,a2add2ce8b4e22dff518ca294ae08c33,0.10490306
d162bfc98d992f9b777f03db1540e0df,9035a9b1efa43ba71560f36d3ca66809,0.96247101
750736764bcd0c67279d95b85bef5354,587b7a7d70bccb09b7d87342a653da11,0.11938402
211feaa8ca565b34c161f1aa6050de3a,9f73a482b5c48a87adc9e38936fd976b,0.05951544
1a8d5bc46faba6483009db74a66a888c,5e0ba8743dd731f22c10b0346d9dab15,0.10510444
c2a2764749a0b271cc84e18bc8dfd1b3,d2a7bb88b01ff970795f04552fe113ad,0.1172843
1a8d5bc46faba6483009db74a66a888c,79e657f80fe4ac561bd08de13e2e860e,0.04479607
0e5326d055cdf5cbac7a41c3038ed7f0,5e9c2fd7b8f009afa19211f1eda8c915,0.2267074
504fab49a1da12ad5b3f5900aa255673,ab8773442e3093557e301f2758e1609c,0.09907652
adae67d1094aa5c4b18e3bcf42dbbe4b,b3219a0dece2888cbf18e3e3aac3e775,0.13716549
38e4820d83be9e316a696cc8cfe61bac,c6bf8a5cbc69bbdc07be995f6f7a4be1,0.24896553
cd0e5f4b587d1ee14f01a40a96fdb96a,10f5f88a944fc67f2c93f945739c66cb,0.14663036
c7f2990677eac52fd606e3c826b4ac2b,c1e59cc043de5eed75bbc4ce19fbde93,0.24982022
79adf26c32ced4e55865e2b7cad4d303,d12feb9c13574e5a597841650851742f,0.01900265
9ca313d8c1d9e65f3ae5fc640fc09a17,254a8f111c49521d102698f2583c8a0b,0.15448958
b18a7de784c075cdf7d8491552751506,696839b249a9c3c2b2a6b1671e19165c,0.83562934
ff060a84e6c21c72ec4eb4191a18ad32,c4bb68ac9847dc180dc98d2a00f06e04,0.0209757
ff8d5bafa882b6d96b26500ad3b0ec5e,eee31fe624795980664583829d42e647,0.25113332
52e0acdceb5c7cdb026b1c8fdadd33c5,eec32319f946575fdcfb77e85aec77c5,0.16051479
1c525c9d44135bdc40ddd4b8d63738d8,d79997bc3243a2fd120a597f6f95311b,0.0001638
508e352a7705ae039bbb43690b0faf36,4fd1cd988cff4f4ffc1242f4926ceb38,0.07863557
adae67d1094aa5c4b18e3bcf42dbbe4b,fafeac027f3102b3895e17093316b681,0.32393885
5f18b8eac684cdbebe4937abf0fe3757,59c34f6e02a2be7a3f6560c70f7ab6e2,0.29233211
7731ce3cec4f59cdf0153617a78c5b05,c992f1f518f6f568eeb1861f4c4ab7d4,0.13692294
d96c836bdd42de2e9983ecf6169d6ca1,9e0ffeca058841af74d477c3f103e40b,0.46590611
4ef9c7ecbd2d993e067afc3ec3d25b3b,b82c2fd9459c60576b145f04fa94477f,0.23305589
162368dfe13490131b6654c7be8acb20,f12f15833564e16149115badc0442d1e,0.94958305
19a80e0ddde0a880c45b6606b9f2cae9,c7879f26f16743d677b77edd66509432,0.08816186
1b1a4221cebb1b729cf77a51f8e85ddb,86206f76c84f5889cbcb319d89b817d6,0.2837173
b7a3c84be3fa28abdebc7a48d184f7cf,7199e7faab12f12bf137ceaaa264d5ac,0.11705979
f212c0c92cd290ffa147feda9dce0d4e,758cdfd84cbc5abbcbb9edab32f21b83,0.14221793
a83cd0d9314033d1fdcd69a193946b37,306c57f7848b7866e2b733450bdb8edc,0.17276458
969fcaa531b48715762fe3cb62932dcc,e2d49c34cb36f8f39e8aa8b46f36c2ae,0.22933114
3277b3bc07680cf24989040c111341fb,713d5d0d180795ef36174d69c2783fb8,0.17390406
a39c1bccd57bbdea4a56c91a6144b7db,76d2407a0b2834a4eeb1e6ac8ac4a7b7,0.51615363
b84aa784b51b8d827c33d9ea6a1b3432,408675c38b81cad48257d512bda2f8fe,0.11529461
8162887c4b3eb32615a96bcf9ac202c9,95408d8db2fcec9bd805cd05668e24e3,0.22517593
e9857c43f50c0292f0a57123f5d5d70c,320300a5c871047d7495a89a5d386620,0.88654691
e98ae16b1a3e79b432e2566f8bc91d31,7d0358c8389a2354bf7a9d10d24187c0,0.05987268
0bf1d1d2188fb104cfcf0821ff8ddf3c,45141c9d03485388f94ada3c031d184c,0.08304316
218d9e50c8a11203a808e6972bc2c8b9,42ccfe7bc4773caeb9995e68036f6c3e,0.03748629
12738c2a9780b1db76688b28e37e49c4,ab1a63c27295e4d38d0b722bb85dc2f9,0.30946687
06859ec9a3f2575aaf6691f9e2c5c7aa,0900e11a2a39d4c146e31bfd99cbcac7,0.06895372
05db380cd61497fc25dd3f62aa6a971c,d68d701659f4a1cfe10221943e65ba30,0.11970656
07d04c31bf58c3ba6e8c1b738eb3b307,bfb3a76bf44e3e72f53113fc9f356015,0.59457493
5323eda00ef61e04bbe4ef3275cf08ed,9af99d355efa5da5683822841752d7a9,0.20669918
eee68115e0e1ffcbbdde48ea494791d7,e3113d6800dd6330836accc678547509,0.23781565
3461879e8b67f1f9e08882f7f1fd3db1,7413012dd22d3a37b7bdc2ebe8480865,0.30442473
8d99ff8cb9be35c021bd53b7b631dd1c,d92fef9eeaec3031946f2067c60ca28b,0.54224867
b5023eed137b4b6fbae3e1a61f83da85,6dfeacfb2d40596d95fd82890d292db7,0.09611011
e3616fe79322db6567cc166703e72510,87bf61eaf8a56531bec239511dd82de2,0.13719003
194246a52a2595bc14ab6d2753045479,f6ec20ef80228ce7d50889f0cec5cabb,0.29233119
4ef8e92bf39f289ae3bd3f48b764621e,ee5ad497db30507036f4af50c5ea94d1,0.0934993
7855128f3e7f132eaf210eb2f4582e3d,58411747ec4d1a0f6655e06fe14f2d42,0.40420359
de15380141d36b972a294c06aaea4e10,c77477bbd1e870cc3de2fdf3c259eeaf,0.36543366
d5dfe82d763c4777eddac1ba0112ceb4,6e4c890740b74d7fd12f6c624be2f7b5,0.24650483
ee639f6676cb2cfdfc7260f4c715faee,3e9f007d3d3379cdf0a072f39556a9e6,0.10526417
554c61e07e8e41ee78c10ef78c3f7150,dc926162ecb17378d63209298d66b41e,0.24621768
8721da47b8e9255d1a48facbba70e9fa,508028ab6823c2911b19cf6e68388059,0.32383239
142370076356c8d4717c1d20aa5488e0,dfcbbd1a5b0c3396cf5ae877e49874b1,0.35409322
97c59985f8ee323250067ae30358a73c,d92fef9eeaec3031946f2067c60ca28b,0.05444101
c86645dad2735444d07510b40c8e691a,c5d9466c84c99945fed15c27e4135178,0.08561662
b401ec9012615c4d236dd727b6732b79,2ef3ad290525215c26fc866d7d17eca4,0.16870831
b9cab500698f6484bd7cba9fb6581d7e,696839b249a9c3c2b2a6b1671e19165c,0.82911336
079b1ecfebdc12bf97b003ed606896e0,472b5ab81fd44bb4ebcc3d1b6146561a,0.12132556
a2563cd3de7f1df40fd149b6d42ef909,f1d0970fb432168afe56cd1f324277df,0.38183349
7fe5eb7bc765e44a3ea91e260046383d,9ab9c6c3c2f0bc9021053f6868eac486,0.20624393
f1d3ff58aa6bfad65c00153b4578b7c5,9bcc8f5e8445be556b7b414c258476c4,0.09990833
60ed67739317f1d8f9b23ed5272276b5,0b5653df90b395a4aa41ecada56a5303,0.15043181
58bbba996bd3673c0d4e4b9bba007199,63091028796be827fc8c5d043f1923cb,0.41766664
79adf26c32ced4e55865e2b7cad4d303,6a6d0b8fb676b9aaf2343cd34c676372,0.23019271
f59c0882c62d5ad5fbdf90d99cdd1911,efffaeae59c7345e5c5a089b61e3315a,0.57575369
f791c253cabfc693a523d333a2a17ff1,ea50333cec86441568d648155922e964,0.41261181
327b327b354bacf68e39cee349d9764d,a7de35265645d8c79d8083b66a28277d,0.12523848
3e2fbe2483b2772ee746acb92d0af6d3,ae72f3d06ca5550da9cdc6286d4dcade,0.34130749
cc79e39913b6dd7243368d721d91e1d4,0ad0680b4a6d05328d3284b93e3ff48b,0.19874541
60c67505a74d9b96fa6a12647e45ba38,e12166a4df8a1310e2308f268a9e7aeb,0.16318001
95f983ca622413cbf2519c0435b9241f,8cf46b70120a85a55903d2db366ad8d4,0.15204862
d9e79e90f900e9d31d2a5c5e7c6787f3,a427fe84877f7bd7a3ebe2fc7a038f99,0.12664932
49c1f638c064837a7cc60dfa0f898622,753befe1cfa050ef8c56b7074b80df25,0.1404105
20cc3ace5d5614c76cd00ea8a734dc3f,d6602bd363bdb5b0dc22931304b97e28,0.20538555
c65e924a672dfaad994788837264ecfa,f8db1ab379e4b1f09798e5c27dac2b31,0.49429971
72506762e9a2ae70a79cebdad24b1c02,1225b1c8534a9f4f304e6d8c83ec31cb,0.32314909
f65329ffe37824a2a1677536b075cd50,9447eca4d098df242738fdbce8f7dc2b,0.00850907
bbfbcd2ab9910e7cc55a1592ac429edd,084e710c8e6f81795df02b7cb0e67718,0.2063451
53aa75e4d833ff00b792c3c6fa4b0034,cb7d6a94d1a470afd76d740131370064,0.22599424
354c5af6042ac8de57ed3df163283184,7d0358c8389a2354bf7a9d10d24187c0,0.10974397
58b2e77265859e3bde1d55bee87f7a01,87a943211527449bce5f2c59ab588dd6,0.35713759
2c20c0bed09d77221cda8747a61ed457,a83e96af445875a84bb3d10e922350b8,0.31369382
fc0f1cf754b64d0120ab17766206a84e,fa75805865d531ae5f9788c702a21715,0.56839925
ec74ca2605bc3d1bc82f4627673d9962,114cbbb01016f0d0428705b13589e236,0.11641664
40e83312c241341a68a2afeb98a50aaf,5a9ccdb306ba547153b65aa5d77c9f19,0.2314187
df7ccb311126c56e725bd5628015f910,5f10db97cc92d4bb707a0cd953b7e3df,0.08077271
522d05141cf3b807e17c3095acf48198,824988db3e9f9c66df17539947f60082,0.13902058
b388b03705b5544d4bf9f9f256f48c08,a5e472b9fdffba58dab981d2a967edb2,0.14756252
26d118ae68ed1a25bf687fc8583aedcd,e674f1d1e77064469ef6f6fd35e64c73,0.12578377
0b04f9b414a7833522403e46f0ac84c5,afcff3e9ea2f2248ba1df34fdb3c682f,0.37614617
cd6550412023768008c6576f8dabe12b,31b9053da0413184584ccb73129f4c76,0.01387483
f7977f7c23c3172f8d00ccbeac4d4210,10d4f5a2a67878de2499a51831a73bce,0.15450171
2b95aa619aa6db6194aaf8ec9fbba8cd,7c0d677c7b2ecc985e4806318187c114,0.06961498
458400550105af9202623cade27125a8,6f0727e7d813a4cc664fb0276a0214bd,0.16441856
681b811da1cbf5bbf2b184c1ec34381a,f4c8edc5908b258e975d03f5fb98e4d8,0.57069623
7107d0a411b4ac12d738f69fff95aa15,0f4b4fc67f0735cbd9ac8e058f7901bd,0.15705559
c2a8dab58fee38804cf1f7f434ced30b,8fe6c983eeb49c49b834a8338ccf1586,0.1513245
391aa44c50356ae45e1949f5f97de35c,8740372d3d32671582e6a3f8391c4ad0,0.23060319
213f8235b0b202541723d3b34fd536f4,181c715f2ce2b271b30cef8b2ec61eaf,0.18747726
19a80e0ddde0a880c45b6606b9f2cae9,6b6078834144f6f52d6679de253355d2,0.00211652
12fc6bc7303a9cda0863aa73f2d984db,0eadc4008e473db909b774d31d3b289b,0.00008564
055d9c9038b45e525ffa8a4ec5d32ae2,2a429916901e23f3201e291d741d5a78,0.60187024
8cc470e1c655b5bbf6e8684509b44205,de7107585c47efbd055ec5d6c6a64955,0.01067208
7560e3b07318b32d5d4c504ad45d1ba0,fc88ec6e494f2d1ddcaa4c181aa2f3b9,0.25296727
ec0ac379b8293f0eaab783083778456f,7a5d8928493d71e219c7b88bca366320,0.21265602
7baf74c73953c2cb2e73cfa5f54b6f5e,5dd58438e4a100bc3780e19b60be74f4,0.21250732
8024e4752573ad2d15ac84a99cd41e03,becfc140df71c96b8f776f31afcdc93d,0.07516278
8b9c344eb214cc9aa2fe23a34db3c308,94f684ce6e3aff0256e4e06fbfa6aadb,0.27023911
7dd54f82e329dd5fb7756c2d5de6e315,9b0039c901bf109eff2d9acdc953c10e,0.11007413
a3159c243c3af51abd654cc28e21faaa,af91077b24ef1d6a46fb4e6dedeeaac1,0.13792458
af3bf45465c1629eebaa93c6c5feaa60,52e47a34c21e16edaf767ab7c840caa7,0.03131045
e1a1009e93ea09bdd981029b592d89b8,e9d22e41dc24dc37d6c709f8167f4c79,0.16801025
753f20664c60f11c2245574cda827980,176418cf24eb4fcfcc50018ce6aa8871,0.08265655
25ec591d6ce94948b1fe4bfae6b1eb48,a11f1f56f1e557408df3094b1b469385,0.10228853
5de9890915e9dc6f4e226036c6632667,513795276e089a8c746f7be80fd71e98,0.2725139
4892c7ebe01900e10c23a35974a942e0,6beb4df24f7dd6fb5caa5afea437c2f0,0.06217676
b2739a870bc71589827e8ab89c18208e,25ffd98b7c8be047f71453aed294ed06,0.1869016
6987050a4dfd20cf7623492961bef0f5,bf03473401ec9aaf04cdab0c8e11ceb9,0.12477839
1ff6ce0d8f1691fb18da1abb961cb58f,16acf8d099d04e9e7f55dc918c991399,0.27390683
25de0c0de1b8c990c5504169535ffb0d,fea35c2657c97a081e629711b77fc88d,0.26100931
5bdcc41128f0b0372a574923b19440ba,f5449cf9d7fe957ad1636a825dada66a,0.18385661
9b7eaadd51d2a7e717c6e0b9327a1832,22dc084854b4f5f3cba4682f138b8eb8,0.19704615
6790b2a92ec655efc3cd17a716d800d9,052b8a41849f09592509c7c3a734b0f1,0.19004655
98ae6c2048a8d60f32305de4c6674550,cf680a9c504c55a19476cf621ec9efe2,0.19601665
dbe3a7622ba261935546ffbbed1d298e,997b2c06469c5512eb4c1e626aa861cd,0.20202003
3baf72e12c0e064afab937a500b56e02,94468f40d643750ddec55b3d28d69066,0.14967814
bf7dbb31bd89395770e4571d669a6037,95189c76f62a37c78eb62094626fd25c,0.65737325
684fe3ff4f606aa69ae20cd0dfbcb239,aaac8aefb532ad9b249fe45f3bb900ef,0.11864904
3c37928d52d91c4b88b2f38e8b1225c8,a294763774d920234bb5fe93c2437392,0.44679818
c0e85b59a6f7dbd92c489be1aea97b20,b7671bfc4f32320053db7ff8df47d7f3,0.25224563
d2d239b61d325b015fbee8121368f4d1,159d3cd47959f676836866c423f8a387,0.02618746
994df33e907c8105e6517324b2c9b53b,f6b0846a35e06093c3ef260e04959b69,0.09474545
b5685a13ac516662a3fc5436e7bd55b6,24da1d5904d6177f1d32584bebe3b83a,0.2236452
534911f4501deddcf524dfec245a31b3,2ce2676895bc204466e2e16854d50d61,0.15587249
228ff530551bc41b9b2b508bc2451336,b8b20ae23c4c82d21d881c3885728177,0.25849971
25ec591d6ce94948b1fe4bfae6b1eb48,9ffcb2b8e214bf1f7a292af6500d1b45,0.13576934
bc4bc0bac4bad4eeb68deb0b219d5cac,a3894d2554374271ce05d9e4c41d5f34,0.52383679
cbbecd6db8a3b2ae1526939d93436974,f48b13994a2b3d815992e2cb45057d6a,0.08179953
739c7c8bf976a7f90b521f3378d7670c,0a490ddb10ae11d440e8bcd04b9adc14,0.29682198
b5e65c8731c09417310e2d3c9c473419,e2c7e3362f15299f2abc83ea9f6a9bb3,0.08077182
2763f962baa8e0d7031507f151f7848f,e78d20f9ddc30cb4f5e5e61a07b5ac8b,0.11071385
4c6dbb8183c11c318c21d0a1e8712b38,891ba61c9c63b398550fce9fedbe4bfb,0.82642913
